ID,cidade,pf1,sexo,idade1,idade,p3a,p3b,p3c,p3d,p3e,p3f,p3g,p3h,p3i,p3j,p3k,p3l,p3m,p3n,p4a,p4b,p4c,p4d,p4e,p4f,p4g,p4h,p4i,p4j,p4k,p4l,p4m,p4n,p57,religiao,RELIGIAO2,escola,p59,PESO
49673071,9,1,2,41,4,6,5,5,8,6,5,6,5,2,6,2,10,6,96,2,3,4,2,4,2,4,4,4,4,4,2,2,2,2,3,2,2,3,1.169659814
49673186,9,1,2,21,2,5,10,8,4,5,5,8,5,10,2,96,3,6,10,1,4,3,3,4,3,2,4,2,3,4,3,3,2,1,1,1,5,2,1.169659814
49673207,1,1,2,35,4,10,10,8,8,10,10,8,10,10,9,5,5,10,8,3,1,3,3,2,1,1,2,2,3,2,3,1,1,2,8,7,5,3,0.6043709745
49673288,4,1,2,15,1,6,9,5,10,10,10,3,6,10,8,1,6,10,8,1,1,3,2,4,1,1,3,3,3,4,2,1,1,1,8,7,4,3,1.057239694
49673412,4,1,2,18,2,10,10,8,10,10,2,9,10,10,6,96,96,10,96,2,1,1,3,1,3,1,3,3,3,4,3,2,4,1,10,3,4,2,0.7637687586
49673432,9,1,2,35,4,10,10,10,10,10,5,10,10,10,5,10,10,5,10,3,1,3,4,4,4,1,4,4,3,3,4,4,1,2,8,7,1,3,1.280895677
49673488,12,1,2,32,3,10,10,7,7,10,10,10,7,10,5,96,7,10,96,2,2,3,3,2,2,2,3,3,4,3,2,1,3,1,8,7,8,3,0.8027385099
49673786,6,1,1,60,6,3,3,3,4,2,3,6,2,5,2,5,5,2,3,4,2,4,4,4,1,1,4,4,4,3,4,3,1,4,8,7,3,2,1.017815413
49673788,7,1,2,47,5,5,96,5,9,4,8,3,10,96,4,96,10,10,96,4,4,3,4,4,4,4,4,4,4,4,2,1,4,2,4,2,4,3,0.2917785282
49673897,12,1,1,27,3,8,7,6,7,7,6,7,9,7,6,3,6,10,8,2,2,3,2,2,4,2,3,3,4,4,4,1,1,1,12,4,8,3,0.9120528279
49673986,11,1,1,15,1,7,10,8,4,7,5,8,96,2,1,96,8,7,10,4,1,3,4,4,2,4,4,4,4,4,4,1,1,1,1,1,2,2,0.4919074785
49674016,1,1,2,49,5,5,10,3,5,5,8,10,3,8,3,4,10,6,10,3,1,3,2,2,3,1,3,3,3,4,1,1,1,1,3,2,7,2,0.471125196
49674105,12,1,1,45,5,10,10,96,10,10,10,10,96,10,10,10,10,96,10,1,1,4,1,4,2,1,4,1,4,4,4,4,2,1,8,7,3,3,1.287090136
49674231,12,1,2,43,4,10,10,10,10,10,10,10,10,10,10,7,10,10,3,2,1,1,3,2,2,2,3,3,3,3,1,1,1,2,6,5,5,3,1.329312308
49674667,4,1,1,21,2,10,10,10,10,10,8,10,3,10,8,96,7,10,10,1,3,1,3,4,4,4,4,3,4,4,4,1,1,2,11,4,4,2,0.9572790928
49674847,4,1,2,23,2,8,10,10,10,10,10,10,9,10,7,10,10,4,10,2,1,1,3,3,2,2,3,3,3,3,3,1,1,2,8,7,4,2,0.907656368
49674918,9,1,1,67,6,9,6,96,8,96,4,96,96,96,96,96,96,10,96,1,2,3,2,4,3,2,4,3,3,3,3,4,4,2,7,6,7,2,1.169659814
49674947,12,1,1,21,2,8,10,5,8,8,4,6,5,5,8,96,5,10,96,2,1,4,4,2,4,4,4,4,4,4,2,1,4,1,2,1,5,3,0.9386159731
49674981,1,1,2,26,3,7,96,5,9,7,9,7,8,7,7,96,9,9,96,4,3,4,4,4,3,3,4,4,4,1,3,3,4,2,3,2,4,2,0.6264230225
49675009,12,1,2,27,3,4,8,4,4,3,4,4,5,6,3,6,5,3,8,4,1,4,3,4,4,1,4,1,4,1,4,4,1,1,3,2,5,1,1.305583222
49675017,9,1,1,57,5,6,10,10,6,8,10,6,3,10,3,10,7,10,2,3,1,3,3,2,2,3,4,1,4,2,3,2,4,2,8,7,5,1,1.312536157
49675047,4,1,1,16,2,6,10,1,10,10,2,96,96,10,2,96,5,8,10,2,1,3,3,4,4,4,4,4,4,3,4,1,1,1,8,7,4,2,0.7637687586
49675137,4,1,1,37,4,2,9,8,10,10,6,96,10,10,5,96,6,3,10,4,2,3,4,4,4,4,1,4,4,4,4,2,2,2,3,2,5,2,0.9451173756
49675145,9,1,2,14,1,5,10,10,10,10,10,6,10,10,10,96,9,10,10,3,1,3,2,2,1,1,4,4,2,4,2,1,1,1,3,2,2,1,1.169659814
49675290,12,1,1,62,6,10,10,7,7,8,8,9,7,10,8,10,10,7,10,1,3,4,3,3,3,3,3,3,3,3,3,3,1,2,8,7,4,3,1.084561078
49675683,12,1,1,35,4,7,10,4,10,2,4,8,7,10,4,8,5,10,6,2,1,3,2,4,2,3,2,1,3,2,2,1,1,1,12,4,7,3,1.005323062
49675759,3,1,2,23,2,8,10,2,96,10,96,8,96,10,8,10,96,5,5,4,1,4,4,2,4,4,4,1,4,2,4,2,1,1,1,1,6,2,2.036860899
49675852,4,1,2,34,3,7,10,6,5,10,8,4,5,10,5,96,7,8,5,2,1,3,3,2,3,4,4,1,4,4,1,2,1,4,2,1,5,2,0.9458011104
49675931,6,1,1,14,1,5,10,9,8,9,6,8,8,10,96,6,3,4,10,2,1,4,4,3,2,1,3,1,4,2,4,3,1,1,3,2,4,2,0.4622357958
49676043,9,1,1,27,3,7,9,7,7,10,5,8,2,10,4,10,5,8,10,3,1,3,3,2,1,1,4,2,3,2,2,1,1,1,8,7,6,2,1.169659814
49676306,12,1,2,15,1,6,10,8,6,7,10,6,4,10,5,4,7,7,9,3,2,2,3,3,4,4,4,4,2,4,4,1,1,1,11,4,4,1,1.329312308
49676307,12,1,2,59,5,10,9,4,9,5,7,4,7,2,1,96,8,3,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,8,7,2,3,1.344751393
49676308,12,1,2,48,5,5,7,3,7,5,5,6,3,6,5,2,5,4,5,3,2,4,3,4,4,3,4,4,4,3,3,4,1,2,1,1,2,3,1.344751393
49676309,12,1,1,12,1,10,9,5,10,8,10,8,9,10,9,8,9,2,5,3,1,2,3,3,1,2,1,2,1,4,2,4,1,1,2,1,2,2,1.648219371
49676310,12,1,2,73,6,2,4,4,10,7,5,9,3,6,1,96,10,2,4,4,3,4,4,3,3,3,4,3,4,4,3,4,4,1,8,7,5,3,1.329312308
49676311,12,1,2,15,1,10,10,8,10,8,7,8,4,6,7,7,9,5,8,1,2,3,2,4,3,3,4,4,2,4,4,1,1,1,8,7,4,1,1.084561078
49676436,12,1,2,66,6,10,10,96,10,10,10,10,10,10,10,10,10,10,96,3,3,4,2,3,3,1,4,3,4,3,2,1,4,1,8,7,2,2,0.8619980471
49676456,12,1,2,34,3,10,5,10,10,10,10,10,5,10,10,10,7,10,10,4,4,4,4,4,4,4,4,4,4,3,1,1,1,2,8,7,1,7,0.9551524901
49676458,9,1,1,77,6,96,96,3,2,96,10,96,6,3,96,2,4,2,96,4,3,3,4,4,4,4,4,4,4,4,4,4,4,2,8,7,1,2,1.169659814
49676583,12,1,2,15,1,5,8,7,9,10,10,8,9,10,10,4,8,6,5,3,2,3,2,3,2,3,4,4,2,4,2,3,2,1,8,7,4,3,1.329312308
49676795,11,1,1,66,6,96,10,96,96,96,96,96,96,96,96,96,96,96,96,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,8,7,2,6,0.5404742029
49676854,12,1,1,51,5,4,8,9,10,6,8,6,2,9,8,10,10,6,2,4,3,2,3,4,2,3,4,4,3,2,3,4,4,2,4,2,4,2,1.300027446
49676855,12,1,1,30,3,10,9,10,5,10,10,10,8,5,8,96,8,3,7,3,2,3,3,4,4,4,4,4,4,4,3,1,2,2,6,5,5,2,1.060668106
49676856,12,1,1,30,3,10,10,10,10,10,9,10,10,10,10,9,10,10,8,3,1,3,3,3,3,3,3,1,3,3,3,1,1,1,5,1,5,2,1.060668106
49676857,12,1,2,54,5,96,10,10,10,96,10,10,96,10,10,96,10,96,96,4,2,3,4,4,3,3,4,3,4,4,3,4,4,2,1,1,1,3,1.315126406
49676858,12,1,1,54,5,10,10,10,10,10,10,96,10,10,10,96,10,10,10,1,1,3,1,3,3,3,3,4,3,4,3,1,1,2,3,2,2,3,1.61190896
49676956,12,1,2,21,2,9,10,10,8,10,10,7,8,9,10,96,8,10,7,1,1,3,2,2,2,4,2,2,2,4,1,1,1,1,3,2,6,4,0.5376150502
49677014,9,1,1,42,4,7,7,10,10,6,8,10,5,8,7,10,8,8,10,3,1,3,3,2,3,1,4,2,3,2,2,1,1,2,8,7,7,2,1.122019561
49677127,9,1,2,29,3,6,10,8,10,10,10,5,5,10,8,5,6,8,2,2,1,2,2,1,1,3,4,2,2,3,3,1,2,1,2,1,7,2,1.169659814
49677596,12,1,2,59,5,10,8,8,9,10,9,8,9,5,10,96,9,10,5,3,3,4,4,4,3,4,4,4,4,4,1,1,4,2,7,6,7,3,0.8237296019
49677633,12,1,2,30,3,96,10,96,10,10,96,10,96,10,96,96,10,96,96,3,1,3,3,4,3,1,4,3,4,4,1,1,1,2,8,7,5,2,1.300027446
49677694,12,1,2,60,6,96,96,96,96,9,96,10,96,10,96,96,10,8,96,4,3,4,2,2,4,1,4,3,4,3,3,2,4,2,8,7,6,3,0.9120528279
49677806,12,1,1,25,3,10,10,8,8,8,8,5,96,2,96,96,5,10,10,1,1,3,3,2,3,4,4,2,4,4,1,1,1,1,8,7,7,3,0.9120528279
49678127,12,1,2,60,6,3,10,3,10,8,6,2,10,10,5,1,9,9,5,3,2,3,3,3,3,3,3,2,3,3,1,1,4,3,8,7,4,2,1.300027446
49678258,12,1,2,50,5,96,10,9,10,9,10,10,8,10,10,8,9,10,10,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,8,7,1,3,1.315126406
49678263,12,1,2,66,6,8,10,96,10,10,96,10,10,10,96,96,10,10,5,1,3,3,3,4,4,4,4,3,4,4,3,1,4,2,8,7,1,5,1.648219371
49678392,12,1,1,15,1,10,10,8,10,10,6,5,10,10,10,6,10,10,10,1,1,2,2,2,2,1,2,1,2,4,4,1,1,1,3,2,4,1,0.9386159731
49678494,4,1,2,42,4,96,7,5,8,3,7,8,10,96,10,96,10,4,96,3,2,2,4,3,3,1,4,4,4,3,1,3,4,2,8,7,5,3,0.7344587197
49678597,12,1,2,28,3,6,7,8,5,7,8,7,5,6,6,5,8,5,1,4,1,3,4,4,4,4,4,4,4,4,4,4,4,2,8,7,5,2,0.6952136551
49678791,9,1,2,26,3,5,10,10,9,9,10,9,4,10,4,10,6,10,4,3,2,3,3,4,3,1,4,1,4,3,4,1,1,2,8,7,6,3,1.169659814
49679000,4,1,2,63,6,2,96,4,2,2,5,5,6,4,4,96,7,1,96,3,3,3,3,4,3,3,3,3,4,4,1,3,4,1,8,7,7,3,0.8331527406
49679269,4,1,2,47,5,9,9,5,7,10,5,7,96,10,5,3,7,9,96,3,2,3,2,3,2,3,4,3,4,3,2,1,4,2,8,7,5,3,0.9831925289
49679360,12,1,2,25,3,9,10,7,7,9,10,10,8,8,10,7,8,10,6,1,1,4,3,3,4,1,4,3,4,3,3,1,4,2,8,7,5,3,0.7514131758
49679488,4,1,1,22,2,2,8,6,6,4,9,96,2,2,96,8,8,2,8,3,2,3,4,4,4,4,4,4,4,4,4,2,1,2,2,1,2,1,1.531362696
49679635,12,1,1,34,3,4,9,7,9,9,5,7,2,8,2,9,7,10,6,3,1,2,3,1,2,1,4,3,4,1,3,1,1,1,11,4,7,2,1.005323062
49679646,12,1,2,15,1,10,10,9,6,9,8,4,1,10,4,96,4,10,10,1,1,2,3,3,2,3,4,2,3,4,3,1,1,1,3,2,4,1,0.9622631588
49679959,9,1,2,16,2,8,9,7,9,4,6,10,4,9,5,10,5,8,7,3,4,3,3,4,4,2,4,2,4,2,3,1,2,1,1,1,4,1,1.169659814
49679962,7,1,2,15,1,3,4,2,4,2,2,3,2,8,96,5,96,3,10,1,1,3,3,4,4,2,4,3,4,3,4,1,1,1,8,7,4,3,0.3162810312
49679999,3,1,1,12,1,5,10,10,10,5,5,96,96,7,5,96,96,96,9,1,1,2,1,1,2,3,4,2,3,4,4,4,1,1,1,1,2,2,2.539366091
49680056,12,1,2,46,5,8,9,10,10,9,10,9,10,10,7,8,10,8,9,3,1,4,4,4,4,4,4,3,4,2,2,4,4,3,8,7,1,3,1.315126406
49680122,12,1,1,35,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,1,3,3,1,3,1,3,2,3,2,2,1,1,1,2,1,7,3,1.009619394
49680430,7,1,2,16,2,5,9,6,9,4,4,6,96,10,3,8,9,6,10,1,1,3,3,2,3,2,4,4,3,2,2,1,1,1,11,4,3,3,0.4979184401
49680535,9,1,1,14,1,9,10,9,96,6,10,10,96,96,96,96,5,7,10,1,1,3,4,2,4,1,4,4,4,3,4,4,1,1,8,7,2,2,1.312536157
49680586,12,1,1,59,5,96,10,5,5,5,7,10,96,10,5,96,5,5,96,3,3,3,3,4,4,3,4,3,4,3,3,2,4,4,3,2,3,2,1.052830271
49680738,12,1,2,33,3,6,10,8,6,5,6,6,96,6,5,8,8,6,10,2,1,3,3,2,3,3,4,3,3,2,2,1,1,2,8,7,5,3,1.300027446
49681111,3,1,2,56,5,96,7,96,10,5,96,10,96,5,96,6,96,10,96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,7,5,2,1.291674898
49681266,11,1,1,24,2,9,10,8,10,10,10,7,10,9,7,7,7,8,5,1,2,3,3,1,1,1,3,3,2,4,3,1,3,1,2,1,6,2,0.430936581
49681337,4,1,1,44,4,96,96,96,6,96,96,96,96,96,96,96,7,10,96,3,3,3,3,4,3,3,4,3,4,4,4,3,4,4,5,1,5,3,1.027092344
49681408,9,1,1,38,4,10,7,4,8,8,6,5,9,8,6,96,5,10,96,2,1,2,3,1,1,2,3,2,3,4,2,1,4,2,8,7,7,2,1.169659814
49681440,9,1,1,58,5,10,10,2,10,10,96,96,5,96,96,96,10,10,96,2,2,3,3,3,3,4,4,3,4,4,2,1,4,2,3,2,5,2,1.169659814
49681827,9,1,1,63,6,10,10,8,10,10,8,10,10,10,8,96,10,5,96,3,2,3,4,4,4,4,4,4,4,3,4,2,4,2,8,7,5,3,1.122019561
49681956,12,1,2,54,5,96,10,10,10,10,96,8,96,10,96,10,10,96,9,4,3,3,3,4,4,3,4,4,4,3,3,3,3,2,8,7,2,2,1.030385711
49681957,12,1,2,56,5,10,10,3,9,8,8,5,5,10,6,5,10,10,10,3,2,4,3,3,3,2,3,3,3,4,3,2,1,3,6,5,7,3,0.9838912748
49681958,12,1,2,55,5,10,10,96,5,10,5,5,10,10,96,5,10,10,96,3,1,3,4,3,4,4,4,1,4,3,2,1,3,3,7,6,5,2,1.272313059
49681959,12,1,2,64,6,9,96,4,8,5,3,96,9,3,9,96,8,10,96,3,2,3,2,4,3,4,4,2,4,4,3,2,4,2,1,1,5,1,1.272313059
49682037,12,1,1,24,2,10,10,10,10,10,10,10,10,8,10,5,10,10,5,1,1,3,3,3,3,3,4,3,3,4,1,1,3,2,11,4,6,3,1.009619394
49682109,7,1,2,40,4,96,7,96,96,1,4,5,96,6,96,96,4,8,96,4,2,4,4,4,3,4,4,3,4,4,3,3,4,1,8,7,6,3,0.6084603258
49682508,4,1,1,58,5,2,2,2,1,96,96,2,96,96,96,96,2,3,1,3,3,3,4,4,4,4,4,4,4,4,4,1,4,2,8,7,1,2,1.658804383
49682516,7,1,1,28,3,1,10,1,8,4,1,10,6,10,8,8,8,10,8,2,3,3,3,3,2,3,3,3,4,1,3,2,3,1,8,7,7,4,0.3901777838
49682572,3,1,2,49,5,10,10,96,10,96,10,96,96,10,10,96,10,10,10,3,4,4,3,4,4,4,4,4,4,4,3,3,4,3,1,1,4,6,0.9364434406
49682696,12,1,2,32,3,2,8,2,2,2,2,96,2,2,2,96,7,2,2,3,2,4,4,4,4,4,4,3,4,4,4,3,3,2,3,2,5,1,1.329312308
49683021,9,1,2,32,3,3,8,7,6,7,5,7,6,8,4,5,3,9,5,1,2,2,2,2,2,2,3,2,3,2,2,1,2,2,7,6,7,3,1.169659814
49683215,12,1,1,66,6,10,96,2,10,96,5,96,10,5,5,96,8,10,96,1,3,3,2,3,3,4,3,3,4,3,3,1,4,1,3,2,3,2,1.076546685
49683449,7,1,2,62,6,96,10,10,5,96,10,10,10,10,10,96,10,10,96,4,3,4,4,4,4,4,4,4,4,4,4,1,4,2,8,7,5,2,0.233452036
49683555,11,1,2,35,4,7,10,10,9,10,10,10,6,10,10,6,10,5,1,3,2,2,3,3,3,1,4,2,3,2,3,1,1,1,8,7,5,2,0.4773746485
49683725,9,1,1,43,4,96,9,96,9,96,96,96,96,96,96,5,96,3,9,4,3,4,4,4,4,4,4,4,4,3,4,4,1,1,6,5,2,2,1.169659814
49683771,9,1,2,21,2,9,10,9,5,5,8,5,10,3,5,96,10,10,96,3,2,4,3,4,3,1,3,4,4,3,3,1,1,2,5,1,4,2,1.280895677
49683998,4,1,1,21,2,8,9,5,9,10,6,7,9,10,6,96,4,9,3,2,1,2,1,1,2,3,1,1,2,4,2,1,2,1,2,1,6,3,0.8134971622
49684041,12,1,2,39,4,5,10,6,10,8,10,6,7,10,8,5,10,10,4,3,2,3,1,1,3,1,3,2,3,2,1,2,1,2,8,7,8,3,1.126017866
49684093,9,1,2,50,5,8,8,7,96,96,5,96,96,7,96,96,96,8,96,2,3,3,4,4,3,3,4,3,4,3,4,2,3,2,3,2,5,3,1.169659814
49684281,12,1,1,62,6,96,96,96,96,96,96,96,96,96,96,96,96,96,96,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,8,7,1,2,1.315126406
49684282,12,1,2,36,4,5,10,3,2,9,96,9,8,7,96,96,5,3,5,2,1,3,4,3,2,1,3,2,4,4,2,2,1,2,11,4,4,3,1.300027446
49684483,12,1,2,35,4,5,10,10,10,10,10,10,5,10,10,10,5,10,7,1,1,3,1,1,3,1,3,3,1,2,1,1,1,2,8,7,5,3,1.179415606
49684593,12,1,2,67,6,10,10,10,10,10,10,10,10,10,10,8,10,10,10,3,2,3,3,3,3,3,3,3,3,3,1,2,1,3,3,2,1,3,0.8619980471
49684699,4,1,2,28,3,9,9,5,7,9,5,5,7,7,5,96,5,10,10,2,2,4,2,3,3,1,3,3,3,4,1,1,1,2,8,7,6,3,0.8037431561
49684755,9,1,2,55,5,2,5,5,8,8,5,2,2,6,4,96,9,8,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,1,2,3,1.169659814
49684830,4,1,2,19,2,10,10,6,8,10,7,96,10,10,10,96,4,9,8,1,1,2,3,2,2,3,1,2,1,3,3,1,1,1,3,2,4,3,0.9572790928
49684882,12,1,1,38,4,10,10,10,10,5,10,10,5,10,5,8,7,10,10,3,4,3,4,2,4,3,4,4,4,4,4,3,2,2,11,4,3,2,1.315126406
49684905,9,1,2,24,2,7,10,8,8,10,8,8,7,10,8,10,8,10,10,2,1,3,2,2,2,1,2,1,2,2,2,1,1,1,4,2,6,3,1.122019561
49684941,9,1,1,19,2,3,9,96,4,10,6,4,96,8,96,9,2,1,7,3,1,4,4,3,3,4,4,3,4,2,4,3,1,1,8,7,6,1,1.169659814
49685062,6,1,1,38,4,5,9,9,8,1,8,1,1,9,8,1,6,7,5,2,1,3,3,2,1,3,3,1,3,3,3,3,3,1,3,2,5,2,0.394958849
49685177,4,1,2,18,2,10,8,7,10,10,10,8,2,6,9,2,7,9,5,1,1,2,1,3,4,3,3,1,4,4,3,1,1,1,5,1,5,2,0.7637687586
49685178,4,1,2,56,5,5,10,5,4,10,10,96,5,10,6,96,10,5,5,4,1,4,4,1,4,1,4,4,4,4,1,1,2,3,4,2,2,3,0.9831925289
49685179,4,1,2,26,3,5,5,10,10,5,9,9,96,5,3,96,4,5,10,3,3,3,3,3,3,3,4,3,4,4,3,3,1,2,4,2,3,2,0.5983391993
49685180,4,1,1,35,4,10,10,96,7,3,96,5,8,2,7,96,8,8,2,1,1,3,3,3,3,2,3,3,3,4,2,1,1,1,1,1,6,4,0.5467610378
49685224,9,1,1,26,3,10,7,10,10,8,10,96,7,96,10,96,10,10,10,1,3,3,3,3,3,3,3,4,3,3,3,1,1,1,8,7,7,2,1.280895677
49685368,12,1,2,25,3,10,10,10,5,10,5,10,10,10,7,10,7,10,10,1,1,1,4,4,2,4,4,1,4,1,1,1,2,1,8,7,5,2,1.038056456
49685424,9,1,2,43,4,5,9,9,9,5,5,9,9,5,9,96,9,9,5,3,3,3,3,3,3,3,3,4,3,4,3,1,1,1,8,7,7,2,1.122019561
49685581,4,1,2,57,5,10,10,10,10,10,10,10,8,10,7,8,10,8,5,1,1,4,1,3,4,1,3,4,4,4,1,1,4,2,7,6,7,3,0.7030666039
49685976,7,1,2,57,5,5,96,96,10,8,10,6,96,96,2,10,10,96,8,2,4,2,2,2,1,2,4,2,4,4,1,4,1,4,8,7,5,3,0.3237912469
49686180,11,1,2,18,2,10,96,96,9,8,8,2,8,2,10,96,10,7,3,1,4,3,1,4,3,3,4,2,2,3,1,1,1,1,2,1,5,1,0.430936581
49686195,9,1,1,74,6,96,96,96,96,96,96,96,96,96,96,96,5,96,96,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,11,4,3,1,1.122019561
49686196,9,1,2,75,6,96,96,96,96,96,96,96,96,96,96,96,1,96,96,3,3,3,3,4,4,3,4,4,4,4,3,3,4,3,11,4,2,3,1.122019561
49686198,9,1,2,18,2,10,10,8,10,10,9,10,10,10,10,8,9,10,6,2,1,3,2,2,2,1,4,1,2,3,3,1,1,1,8,7,6,2,1.122019561
49686199,9,1,2,42,4,10,10,8,10,10,10,10,10,10,6,10,10,10,6,3,2,3,2,3,1,1,4,2,4,3,4,2,1,2,7,6,7,2,1.122019561
49686235,9,1,1,36,4,10,10,10,10,96,96,10,10,10,96,10,10,96,96,1,2,2,2,3,4,2,4,2,4,2,3,3,4,1,8,7,7,1,1.169659814
49686243,4,1,1,31,3,96,10,10,96,96,10,96,96,8,96,96,96,10,10,4,2,2,4,4,2,4,4,4,4,4,4,3,1,2,3,2,2,2,0.9458011104
49686438,4,1,1,15,1,7,7,5,9,5,5,6,7,4,3,96,5,8,10,1,1,2,2,2,3,1,3,2,3,4,2,1,1,1,11,4,4,3,1.067703086
49686619,12,1,2,40,4,3,6,3,2,8,5,7,9,3,96,6,10,1,96,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,8,7,2,2,1.344751393
49686620,12,1,1,12,1,3,10,6,9,8,5,4,9,9,3,7,10,2,10,2,1,4,2,2,1,2,2,2,1,4,3,1,1,1,2,1,2,3,1.344751393
49686832,7,1,2,25,3,7,9,8,7,9,9,8,5,9,8,4,9,7,3,1,2,3,3,3,3,3,4,2,4,2,3,2,1,1,8,7,6,3,0.2590851524
49686971,12,1,2,25,3,10,10,10,10,10,10,10,3,10,10,10,10,10,96,2,1,2,1,1,1,1,4,1,1,2,1,1,4,2,10,3,5,3,1.300027446
49687137,7,1,2,35,4,96,10,10,96,10,10,10,10,10,10,10,10,10,10,3,1,3,4,4,3,1,4,1,4,3,3,1,1,1,11,4,4,3,0.4369628388
49687206,9,1,1,59,5,2,96,10,10,9,5,96,10,96,10,96,10,6,96,2,3,2,3,3,3,4,3,3,4,4,3,3,4,2,3,2,3,3,1.280895677
49687252,4,1,1,26,3,7,9,1,4,2,1,5,96,1,96,96,5,6,9,1,1,3,3,4,4,3,4,4,4,4,4,2,1,1,8,7,6,3,0.9458011104
49687522,9,1,2,46,5,5,10,10,9,9,7,9,6,9,1,96,9,9,10,3,1,3,2,3,3,3,4,3,4,4,2,3,1,2,8,7,5,3,1.169659814
49687545,12,1,2,35,4,8,9,6,8,7,9,2,5,5,6,96,7,2,4,1,1,2,2,2,2,3,4,3,2,4,3,1,1,2,2,1,5,2,1.060668106
49687548,9,1,1,62,6,5,6,5,6,6,4,5,4,5,4,3,5,5,3,1,1,3,2,2,3,2,3,2,4,3,1,1,3,2,7,6,6,2,1.169659814
49687859,4,1,1,52,5,10,10,7,5,10,1,10,96,10,10,96,8,10,1,1,1,1,2,3,4,1,4,3,4,4,1,1,4,1,2,1,5,3,0.8355184379
49687958,9,1,2,61,6,7,9,96,10,8,10,10,5,9,9,10,7,10,96,3,2,4,2,3,1,1,4,2,4,2,4,2,4,2,8,7,7,3,1.312536157
49688175,12,1,1,62,6,8,3,10,7,5,6,10,5,5,8,96,9,7,3,4,3,4,4,3,4,4,4,4,4,4,3,4,4,2,8,7,2,1,1.315126406
49688367,12,1,2,64,6,8,8,10,10,10,10,7,10,5,9,96,9,10,96,3,2,3,2,3,4,3,4,3,4,4,2,1,4,4,2,1,5,3,1.060668106
49688391,4,1,2,44,4,5,6,7,7,8,7,10,4,7,3,10,7,5,8,3,2,3,3,3,3,1,4,3,4,3,2,3,1,3,3,2,3,3,1.027092344
49688412,9,1,2,22,2,10,10,6,6,9,9,4,4,10,4,10,6,10,10,3,3,3,3,3,3,4,3,3,3,2,4,3,2,2,3,2,5,1,1.169659814
49688457,11,1,2,21,2,8,9,8,8,5,3,96,3,10,10,96,6,10,5,2,4,2,4,4,4,4,4,2,3,3,4,1,1,1,1,1,5,2,0.430936581
49688527,9,1,1,51,5,6,10,9,10,9,9,10,9,8,9,6,10,7,7,4,3,3,4,3,4,3,4,3,4,3,2,4,2,1,11,4,5,2,1.280895677
49688585,12,1,1,15,1,5,10,9,9,10,5,7,4,4,4,5,4,2,10,1,2,3,4,4,2,2,4,3,4,2,4,1,2,1,11,4,4,1,1.305583222
49688586,12,1,1,14,1,96,10,96,5,96,96,96,96,8,96,96,96,96,10,4,1,4,3,4,4,4,4,4,4,4,4,1,1,1,3,2,2,2,1.618797587
49688587,12,1,1,31,3,8,6,6,4,6,4,4,4,8,4,96,4,8,8,2,3,3,2,3,4,3,3,2,4,4,3,1,1,2,11,4,6,3,1.009619394
49688588,12,1,1,15,1,5,10,10,10,8,9,96,8,9,5,96,9,1,10,3,2,3,2,1,4,4,4,2,1,4,4,1,1,1,8,7,4,3,1.305583222
49688589,12,1,2,14,1,96,9,3,1,10,8,5,2,10,5,7,3,96,10,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,11,4,2,3,1.618797587
49688590,12,1,1,13,1,96,10,10,96,10,96,7,96,8,96,10,96,96,10,2,1,2,4,4,4,4,4,4,4,4,4,4,1,1,8,7,2,3,1.320746709
49688591,12,1,1,12,1,96,10,5,10,10,96,10,96,10,5,10,10,8,5,2,1,1,3,3,4,1,4,2,4,2,4,2,2,1,8,7,2,2,1.618797587
49688628,2,1,1,32,3,8,5,5,7,8,8,8,6,10,5,8,5,7,5,3,2,3,3,3,3,2,4,2,3,3,2,1,1,1,11,4,5,2,0.8986737366
49688629,2,1,1,21,2,1,9,9,1,4,4,8,8,9,2,8,8,2,9,3,2,2,4,2,4,4,4,2,4,2,2,2,1,1,8,7,5,4,0.8986737366
49688630,2,1,1,62,6,9,6,9,10,5,6,8,2,5,5,96,8,8,9,3,3,3,3,4,4,2,4,3,4,4,4,1,1,2,8,7,2,2,0.8986737366
49688631,2,1,1,57,5,10,9,7,10,9,10,9,10,10,10,4,10,6,96,2,2,3,2,2,2,1,2,2,2,3,1,2,3,2,8,7,5,1,1.090049315
49688632,2,1,2,41,4,1,10,2,2,9,10,3,3,10,2,1,9,8,1,3,1,3,3,3,1,1,3,1,3,3,1,1,1,2,1,1,5,2,0.8171369028
49688633,2,1,2,34,3,7,8,7,3,6,8,10,5,10,6,10,6,3,96,2,2,2,3,3,4,1,4,1,4,2,1,1,1,1,8,7,2,1,0.8986737366
49688634,2,1,2,26,3,4,6,96,7,2,96,8,96,4,3,2,5,4,96,4,2,3,4,4,4,1,4,3,3,1,3,1,4,1,7,6,5,1,0.8986737366
